id,year,outcome,switcher,xl_area,inc1_fav,inc2_fav,inc3_fav,inc4_fav,inc5_fav,inc6_fav,inc7_fav,inc8_fav,inc9_fav,inc10_fav,inc11_fav,inc12_fav,inc1_opp,inc2_opp,inc3_opp,inc4_opp,inc5_opp,inc6_opp,inc7_opp,inc8_opp,inc9_opp,inc10_opp,inc11_opp,inc12_opp,inc1_dk,inc2_dk,inc3_dk,inc4_dk,inc5_dk,inc6_dk,inc7_dk,inc8_dk,inc9_dk,inc10_dk,inc11_dk,inc12_dk,budget_reconciliation,filibuster_proof,inc1,inc2,inc3,inc4,inc5,inc6,inc7,inc8,inc9,inc10,inc11,inc12,total,inc1_score,inc2_score,inc3_score,inc4_score,inc5_score,inc6_score,inc7_score,inc8_score,inc9_score,inc10_score,inc11_score,inc12_score,gridlock,sen_seat_advantage,hs_seat_advantage,unified,cloture,coef_intercept,coef_income,coef_income_squared,pred50_sw,pred90_sw
51,2010,0,1,immigration,163,151,61,80,0,0,0,0,0,0,0,0,154,131,46,65,0,0,0,0,0,0,0,0,5,3,2,2,0,0,0,0,0,0,0,0,0,0,322,285,109,147,0,0,0,0,0,0,0,0,863,0.186558516801854,0.5382387022016223,0.7665121668597914,0.9148319814600231,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,71.42857142857143,18,78,1,68,-0.017467694744744144,0.4082271414000922,-0.14637362412931462,0.46255711071113936,0.4424131512299714
52,2010,0,0,immigration,235,201,84,103,0,0,0,0,0,0,0,0,85,82,24,41,0,0,0,0,0,0,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,322,285,109,147,0,0,0,0,0,0,0,0,863,0.186558516801854,0.5382387022016223,0.7665121668597914,0.9148319814600231,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,71.42857142857143,18,78,1,68,1.0684189450333383,-0.4094151426946375,0.3818613019531901,0.722956936306342,0.7328739290518841
53,2010,0,0,immigration,207,210,77,92,0,0,0,0,0,0,0,0,113,74,30,53,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,322,285,109,147,0,0,0,0,0,0,0,0,863,0.186558516801854,0.5382387022016223,0.7665121668597914,0.9148319814600231,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,71.42857142857143,18,78,1,68,0.0039068894241994995,3.8751744065224965,-3.559257766453132,0.7410973078273446,0.6476134044410593
54,2010,1,0,immigration,281,245,104,127,0,0,0,0,0,0,0,0,40,39,5,19,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,322,285,109,147,0,0,0,0,0,0,0,0,863,0.186558516801854,0.5382387022016223,0.7665121668597914,0.9148319814600231,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,71.42857142857143,18,78,1,68,1.9168538348774693,-0.023404020586460735,0.28182171570505027,0.8782121133106826,0.8932203374494637
55,2010,0,0,immigration,162,144,45,63,0,0,0,0,0,0,0,0,160,136,61,82,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,322,285,109,147,0,0,0,0,0,0,0,0,863,0.186558516801854,0.5382387022016223,0.7665121668597914,0.9148319814600231,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,71.42857142857143,18,78,1,68,-0.10407971086798712,0.8909937144845286,-1.2321771069495941,0.5083424431416808,0.42549665710768
56,2010,0,0,immigration,257,220,92,106,0,0,0,0,0,0,0,0,61,64,15,40,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,322,285,109,147,0,0,0,0,0,0,0,0,863,0.186558516801854,0.5382387022016223,0.7665121668597914,0.9148319814600231,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,71.42857142857143,18,78,1,68,1.383878117880685,0.2752569773203014,-0.6042230038997227,0.7974529863020127,0.7580812720841469
57,2010,0,1,energy,127,80,300,0,0,0,0,0,0,0,0,0,45,44,128,0,0,0,0,0,0,0,0,0,5,4,16,0,0,0,0,0,0,0,0,0,0,0,177,128,444,0,0,0,0,0,0,0,0,0,749,0.11815754339118825,0.32176234979973295,0.7036048064085447,1,1,1,1,1,1,1,1,1,71.42857142857143,18,78,1,68,1.4761084193463203,-4.281907020769111,4.824497000932866,0.36789006743808006,0.17795935315305123
58,2010,1,0,spending,145,102,77,61,47,0,0,0,0,0,0,0,145,53,39,68,63,0,0,0,0,0,0,0,12,5,2,3,2,0,0,0,0,0,0,0,0,0,302,160,118,132,112,0,0,0,0,0,0,0,824,0.18325242718446602,0.46359223300970875,0.6322815533980582,0.7839805825242718,0.9320388349514562,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,71.42857142857143,18,78,1,68,-0.867359598891001,5.872247146956307,-5.8098888967909845,0.6493746959950425,0.4284085545406111
59,2010,0,1,defense,192,109,82,80,71,0,0,0,0,0,0,0,104,49,36,52,39,0,0,0,0,0,0,0,6,2,0,0,2,0,0,0,0,0,0,0,0,0,302,160,118,132,112,0,0,0,0,0,0,0,824,0.18325242718446602,0.46359223300970875,0.6322815533980582,0.7839805825242718,0.9320388349514562,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,71.42857142857143,18,78,1,68,0.4275119020280194,1.326524489933804,-1.3557212100120626,0.32041966914446673,0.3720926449710563
60,2010,0,1,health,113,71,53,53,42,0,0,0,0,0,0,0,183,78,63,77,66,0,0,0,0,0,0,0,6,11,2,2,4,0,0,0,0,0,0,0,0,0,302,160,118,132,112,0,0,0,0,0,0,0,824,0.18325242718446602,0.46359223300970875,0.6322815533980582,0.7839805825242718,0.9320388349514562,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,71.42857142857143,18,78,1,68,-0.891426267994641,2.753844478793966,-2.5233617727508313,0.5362722860334619,0.6122759663041513
61,2010,0,0,taxation,84,60,58,83,149,0,0,0,0,0,0,0,60,44,55,85,146,0,0,0,0,0,0,0,7,2,2,4,10,0,0,0,0,0,0,0,0,0,151,106,115,172,305,0,0,0,0,0,0,0,849,0.08892815076560659,0.24028268551236748,0.3704358068315665,0.5394581861012956,0.8203769140164898,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,71.42857142857143,18,78,1,68,0.5048753049607527,-1.571184714674297,1.1865581780410281,0.5039805389363922,0.5129773812437329
62,2010,1,0,taxation,115,84,95,147,267,0,0,0,0,0,0,0,33,21,18,23,36,0,0,0,0,0,0,0,3,1,2,2,2,0,0,0,0,0,0,0,0,0,151,106,115,172,305,0,0,0,0,0,0,0,849,0.08892815076560659,0.24028268551236748,0.3704358068315665,0.5394581861012956,0.8203769140164898,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,71.42857142857143,18,78,1,68,1.0615766323792502,1.909178450608706,-0.9169503176456759,0.8565502614130264,0.8846384050779071
63,2010,0,0,taxation,60,43,41,74,163,0,0,0,0,0,0,0,88,61,70,92,136,0,0,0,0,0,0,0,3,2,4,6,6,0,0,0,0,0,0,0,0,0,151,106,115,172,305,0,0,0,0,0,0,0,849,0.08892815076560659,0.24028268551236748,0.3704358068315665,0.5394581861012956,0.8203769140164898,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,71.42857142857143,18,78,1,68,-0.3067298490183622,-0.959314156591992,1.9019101809557377,0.4228927845527237,0.5915640026201228
64,2010,0,0,taxation,31,121,0,0,0,0,0,0,0,0,0,0,106,380,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,138,508,0,0,0,0,0,0,0,0,0,0,646,0.10681114551083591,0.6068111455108359,1,1,1,1,1,1,1,1,1,1,71.42857142857143,18,78,1,68,-1.2476249905317078,0.17014236500844784,NA,NA,NA
65,2010,0,0,welf reform,85,284,0,0,0,0,0,0,0,0,0,0,52,209,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,138,508,0,0,0,0,0,0,0,0,0,0,646,0.10681114551083591,0.6068111455108359,1,1,1,1,1,1,1,1,1,1,71.42857142857143,18,78,1,68,0.530878005612168,-0.3695351034249781,NA,NA,NA
66,2010,0,0,taxation,58,167,0,0,0,0,0,0,0,0,0,0,78,324,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,138,508,0,0,0,0,0,0,0,0,0,0,646,0.10681114551083591,0.6068111455108359,1,1,1,1,1,1,1,1,1,1,71.42857142857143,18,78,1,68,-0.21797668853007893,-0.7329677744645661,NA,NA,NA
67,2010,0,0,welf reform,63,194,0,0,0,0,0,0,0,0,0,0,74,304,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,138,508,0,0,0,0,0,0,0,0,0,0,646,0.10681114551083591,0.6068111455108359,1,1,1,1,1,1,1,1,1,1,71.42857142857143,18,78,1,68,-0.09935605377364834,-0.5764783510605465,NA,NA,NA
68,2010,0,0,taxation,26,120,0,0,0,0,0,0,0,0,0,0,110,375,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,138,508,0,0,0,0,0,0,0,0,0,0,646,0.10681114551083591,0.6068111455108359,1,1,1,1,1,1,1,1,1,1,71.42857142857143,18,78,1,68,-1.507100603549134,0.6058990891704652,NA,NA,NA
69,2010,0,0,welf reform,48,129,0,0,0,0,0,0,0,0,0,0,87,367,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,138,508,0,0,0,0,0,0,0,0,0,0,646,0.10681114551083591,0.6068111455108359,1,1,1,1,1,1,1,1,1,1,71.42857142857143,18,78,1,68,-0.49839713505289146,-0.9016846718865276,NA,NA,NA
70,2010,0,1,taxation,87,76,63,86,182,0,0,0,0,0,0,0,72,34,51,65,126,0,0,0,0,0,0,0,7,0,2,4,5,0,0,0,0,0,0,0,0,0,166,110,116,155,313,0,0,0,0,0,0,0,860,0.09651162790697675,0.25697674418604655,0.38837209302325587,0.5459302325581397,0.8180232558139535,1,1,1,1,1,1,1,71.42857142857143,18,78,1,68,0.27424121060136225,0.4114852078710911,-0.3957818382943558,0.40587648290580436,0.4197025407819531
71,2010,0,1,taxation,60,32,41,65,132,0,0,0,0,0,0,0,102,74,74,87,178,0,0,0,0,0,0,0,4,4,1,3,3,0,0,0,0,0,0,0,0,0,166,110,116,155,313,0,0,0,0,0,0,0,860,0.09651162790697675,0.25697674418604655,0.38837209302325587,0.5459302325581397,0.8180232558139535,1,1,1,1,1,1,1,71.42857142857143,18,78,1,68,-0.6336662447760533,0.10076802406256537,0.41214604531969984,0.617805896624118,0.5520944435688921
72,2010,0,1,taxation,123,84,86,120,234,0,0,0,0,0,0,0,40,25,28,33,74,0,0,0,0,0,0,0,3,1,2,2,5,0,0,0,0,0,0,0,0,0,166,110,116,155,313,0,0,0,0,0,0,0,860,0.09651162790697675,0.25697674418604655,0.38837209302325587,0.5459302325581397,0.8180232558139535,1,1,1,1,1,1,1,71.42857142857143,18,78,1,68,1.0577477384377396,0.6821124783602648,-0.684561539876073,0.22659061325407814,0.24653954624379448
73,2010,0,1,taxation,140,100,107,141,292,0,0,0,0,0,0,0,26,9,9,12,21,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,166,110,116,155,313,0,0,0,0,0,0,0,860,0.09651162790697675,0.25697674418604655,0.38837209302325587,0.5459302325581397,0.8180232558139535,1,1,1,1,1,1,1,71.42857142857143,18,78,1,68,1.3871315101178168,3.854704684789364,-2.891288158879688,0.06967698361475061,0.07485328640799827
74,2010,0,1,taxation,74,44,32,55,102,0,0,0,0,0,0,0,88,66,82,96,208,0,0,0,0,0,0,0,4,0,2,4,3,0,0,0,0,0,0,0,0,0,166,110,116,155,313,0,0,0,0,0,0,0,860,0.09651162790697675,0.25697674418604655,0.38837209302325587,0.5459302325581397,0.8180232558139535,1,1,1,1,1,1,1,71.42857142857143,18,78,1,68,0.032219613196547155,-2.4783443447089346,1.9450517648677144,0.6727588575599157,0.650854725729496
75,2010,0,1,taxation,147,88,90,117,215,0,0,0,0,0,0,0,17,21,25,37,92,0,0,0,0,0,0,0,2,1,1,1,6,0,0,0,0,0,0,0,0,0,166,110,116,155,313,0,0,0,0,0,0,0,860,0.09651162790697675,0.25697674418604655,0.38837209302325587,0.5459302325581397,0.8180232558139535,1,1,1,1,1,1,1,71.42857142857143,18,78,1,68,2.386924277016172,-3.577415861927388,2.0934167365734466,0.2457200825451069,0.29673014483074367
76,2010,0,1,health,87,71,81,100,224,0,0,0,0,0,0,0,76,39,33,53,87,0,0,0,0,0,0,0,3,0,2,2,2,0,0,0,0,0,0,0,0,0,166,110,116,155,313,0,0,0,0,0,0,0,860,0.09651162790697675,0.25697674418604655,0.38837209302325587,0.5459302325581397,0.8180232558139535,1,1,1,1,1,1,1,71.42857142857143,18,78,1,68,-0.03451365451331711,2.506159327453452,-1.640792458359562,0.30823839646530715,0.2906997756037091
77,2010,0,1,taxation,47,30,40,66,141,0,0,0,0,0,0,0,118,80,75,89,172,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,166,110,116,155,313,0,0,0,0,0,0,0,860,0.09651162790697675,0.25697674418604655,0.38837209302325587,0.5459302325581397,0.8180232558139535,1,1,1,1,1,1,1,71.42857142857143,18,78,1,68,-1.155930163547765,1.6682380151846448,-0.5826759037648997,0.6147871642610961,0.5315787692871223
78,2011,0,0,guns,307,237,110,146,0,0,0,0,0,0,0,0,5,24,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,312,261,113,154,0,0,0,0,0,0,0,0,840,0.18571428571428572,0.5267857142857143,0.7494047619047619,0.9083333333333333,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,5.797806938700502,-11.522022292006938,9.770617955260274,0.922688593161139,0.9658480691766101
79,2011,0,0,guns,216,163,67,96,0,0,0,0,0,0,0,0,94,94,45,55,0,0,0,0,0,0,0,0,2,4,1,3,0,0,0,0,0,0,0,0,0,0,312,261,113,154,0,0,0,0,0,0,0,0,840,0.18571428571428572,0.5267857142857143,0.7494047619047619,0.9083333333333333,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,1.1318297686286762,-1.8256039978456777,1.2781377498113389,0.6314778871345988,0.6281007847198173
80,2011,0,0,guns,174,145,58,80,0,0,0,0,0,0,0,0,136,108,54,73,0,0,0,0,0,0,0,0,2,8,1,1,0,0,0,0,0,0,0,0,0,0,312,261,113,154,0,0,0,0,0,0,0,0,840,0.18571428571428572,0.5267857142857143,0.7494047619047619,0.9083333333333333,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,0.16762418662719233,0.5997821662108068,-0.7929114579983052,0.5669179556321164,0.5162866999336679
81,2011,0,0,guns,212,163,74,94,0,0,0,0,0,0,0,0,93,92,39,57,0,0,0,0,0,0,0,0,7,6,0,3,0,0,0,0,0,0,0,0,0,0,312,261,113,154,0,0,0,0,0,0,0,0,840,0.18571428571428572,0.5267857142857143,0.7494047619047619,0.9083333333333333,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,0.996884462420872,-1.078225732576436,0.6256722060047898,0.6488959239455232,0.6302468133554707
82,2011,0,1,health,127,78,44,59,0,0,0,0,0,0,0,0,182,151,80,82,0,0,0,0,0,0,0,0,6,16,4,4,0,0,0,0,0,0,0,0,0,0,315,245,128,145,0,0,0,0,0,0,0,0,833,0.18907563025210083,0.5252100840336135,0.7490996398559424,0.9129651860744298,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,0.06309697764050477,-2.6952729017998127,2.4693045301979977,0.6608788990213017,0.5896483735387582
83,2011,1,0,defense,190,151,80,74,0,0,0,0,0,0,0,0,117,86,44,61,0,0,0,0,0,0,0,0,8,8,4,10,0,0,0,0,0,0,0,0,0,0,315,245,128,145,0,0,0,0,0,0,0,0,833,0.18907563025210083,0.5252100840336135,0.7490996398559424,0.9129651860744298,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,0.2161530189577298,1.7321988024680388,-1.8643844033276584,0.6493438594593245,0.5658602307820148
84,2011,0,0,defense,57,47,22,18,0,0,0,0,0,0,0,0,255,193,105,122,0,0,0,0,0,0,0,0,3,5,1,5,0,0,0,0,0,0,0,0,0,0,315,245,128,145,0,0,0,0,0,0,0,0,833,0.18907563025210083,0.5252100840336135,0.7490996398559424,0.9129651860744298,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,-1.7741405941842854,1.858491613433301,-2.17797657294085,0.19950532850010272,0.1340447926305651
85,2011,1,0,defense,181,144,71,68,0,0,0,0,0,0,0,0,126,90,55,65,0,0,0,0,0,0,0,0,8,11,2,12,0,0,0,0,0,0,0,0,0,0,315,245,128,145,0,0,0,0,0,0,0,0,833,0.18907563025210083,0.5252100840336135,0.7490996398559424,0.9129651860744298,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,0.12115743721750855,1.6447099017519982,-1.906664234265048,0.6146370537918856,0.514245723166663
86,2011,0,0,energy,142,170,73,61,0,0,0,0,0,0,0,0,161,67,49,76,0,0,0,0,0,0,0,0,12,8,6,8,0,0,0,0,0,0,0,0,0,0,315,245,128,145,0,0,0,0,0,0,0,0,833,0.18907563025210083,0.5252100840336135,0.7490996398559424,0.9129651860744298,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,-1.4941002268827461,8.823576521477479,-8.191324272653913,0.7047159346623504,0.4531741182044402
87,2011,0,0,defense,61,74,35,26,0,0,0,0,0,0,0,0,232,164,95,140,0,0,0,0,0,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,296,242,131,167,0,0,0,0,0,0,0,0,836,0.17703349282296652,0.4988038277511962,0.7218899521531101,0.9001196172248804,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,-2.1330575251626565,5.444248059624722,-5.463194122733127,0.3150246362863784,0.15997400413840915
88,2011,0,0,energy,179,115,64,92,0,0,0,0,0,0,0,0,114,126,65,75,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,296,242,131,167,0,0,0,0,0,0,0,0,836,0.17703349282296652,0.4988038277511962,0.7218899521531101,0.9001196172248804,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,1.0286229282614718,-3.8559332314683976,3.2788066888567746,0.4801000136269407,0.5533255354409008
89,2011,0,1,defense,153,103,53,71,0,0,0,0,0,0,0,0,99,74,49,59,0,0,0,0,0,0,0,0,4,6,0,5,0,0,0,0,0,0,0,0,0,0,256,183,102,135,0,0,0,0,0,0,0,0,676,0.1893491124260355,0.5140532544378698,0.7248520710059171,0.9001479289940828,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,0.5625770461590505,-0.6740881846742577,0.23547696334310098,0.4293748514528205,0.46340703852334286
90,2011,1,0,defense,145,96,53,67,0,0,0,0,0,0,0,0,107,83,44,60,0,0,0,0,0,0,0,0,4,4,5,8,0,0,0,0,0,0,0,0,0,0,256,183,102,135,0,0,0,0,0,0,0,0,676,0.1893491124260355,0.5140532544378698,0.7248520710059171,0.9001479289940828,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,0.41905195011978175,-0.7072833202480266,0.4263035780719919,0.5428908748944478,0.5319072968435503
91,2011,0,0,misc others,120,73,29,50,0,0,0,0,0,0,0,0,132,105,67,81,0,0,0,0,0,0,0,0,4,5,6,4,0,0,0,0,0,0,0,0,0,0,256,183,102,135,0,0,0,0,0,0,0,0,676,0.1893491124260355,0.5140532544378698,0.7248520710059171,0.9001479289940828,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,0.27189536606075765,-2.1113437936634116,1.318827774798177,0.38839362205857714,0.36353275545184494
92,2011,0,0,misc others,109,58,37,51,0,0,0,0,0,0,0,0,139,112,56,77,0,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,251,170,96,129,0,0,0,0,0,0,0,0,646,0.19427244582043343,0.5201238390092879,0.7260061919504643,0.9001547987616099,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,0.19224821690999927,-2.73870250624521,2.3483311493442756,0.3566302082865516,0.40843571925113986
93,2011,1,0,budget,147,103,55,61,0,0,0,0,0,0,0,0,184,147,72,76,0,0,0,0,0,0,0,0,7,8,0,4,0,0,0,0,0,0,0,0,0,0,338,258,127,141,0,0,0,0,0,0,0,0,864,0.19560185185185186,0.5405092592592593,0.7633101851851852,0.9184027777777778,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,-0.05398797293854109,-1.0723372144672383,0.9855625508202592,0.4148949756438838,0.44502668130874357
94,2011,1,0,defense,190,67,60,76,78,0,0,0,0,0,0,0,101,61,44,47,72,0,0,0,0,0,0,0,6,3,4,0,6,0,0,0,0,0,0,0,0,0,297,131,108,123,156,0,0,0,0,0,0,0,815,0.18220858895705522,0.4447852760736196,0.5914110429447852,0.7331288343558282,0.9042944785276074,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,0.8391274906424151,-1.4998521816952743,0.8672138165804456,0.5759097929622412,0.5477796926184806
95,2011,0,0,health,126,39,30,37,65,0,0,0,0,0,0,0,149,84,69,82,78,0,0,0,0,0,0,0,22,8,9,4,13,0,0,0,0,0,0,0,0,0,297,131,108,123,156,0,0,0,0,0,0,0,815,0.18220858895705522,0.4447852760736196,0.5914110429447852,0.7331288343558282,0.9042944785276074,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,0.7215291785064148,-5.800357669553876,5.27106860933413,0.2971549982732685,0.44294283332329676
96,2011,0,0,spending,186,57,44,59,0,0,0,0,0,0,0,0,152,180,62,61,0,0,0,0,0,0,0,0,2,5,3,4,0,0,0,0,0,0,0,0,0,0,340,242,109,124,0,0,0,0,0,0,0,0,815,0.2085889570552147,0.5656441717791411,0.7809815950920245,0.9239263803680982,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,1.9998330525100738,-10.59716307337666,9.23004235613587,0.2706676395321985,0.4846849409837814
97,2011,1,0,taxation,216,183,83,66,0,0,0,0,0,0,0,0,123,59,26,57,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,340,242,109,124,0,0,0,0,0,0,0,0,815,0.2085889570552147,0.5656441717791411,0.7809815950920245,0.9239263803680982,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,-0.6080732437388522,6.915340063702976,-6.474983235229263,0.7739674808446226,0.5916997201652305
98,2011,0,0,spending,197,96,58,57,0,0,0,0,0,0,0,0,138,143,51,67,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,340,242,109,124,0,0,0,0,0,0,0,0,815,0.2085889570552147,0.5656441717791411,0.7809815950920245,0.9239263803680982,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,1.1320559500915657,-4.535254213845975,3.5713717558772533,0.4396141342570043,0.4857883989108066
99,2011,0,1,environment,103,86,45,41,0,0,0,0,0,0,0,0,213,137,60,72,0,0,0,0,0,0,0,0,24,19,4,11,0,0,0,0,0,0,0,0,0,0,340,242,109,124,0,0,0,0,0,0,0,0,815,0.2085889570552147,0.5656441717791411,0.7809815950920245,0.9239263803680982,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,-1.0903204690905883,2.028982746697056,-1.5046002755256935,0.6111096948996575,0.618447115539726
100,2011,0,0,budget,69,93,79,279,0,0,0,0,0,0,0,0,163,243,250,710,0,0,0,0,0,0,0,0,0,3,8,12,0,0,0,0,0,0,0,0,0,0,232,339,337,1001,0,0,0,0,0,0,0,0,1909,0.060764798323729705,0.2103195390256679,0.38737558931377686,0.7378208486118387,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,-0.7292812389802326,-1.7732909175999754,2.023703266940425,0.2478707243064229,0.3349138116798526
101,2011,0,0,budget,216,162,72,64,0,0,0,0,0,0,0,0,120,79,36,57,0,0,0,0,0,0,0,0,4,1,1,3,0,0,0,0,0,0,0,0,0,0,340,242,109,124,0,0,0,0,0,0,0,0,815,0.2085889570552147,0.5656441717791411,0.7809815950920245,0.9239263803680982,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,0.11143514492193032,2.8830273598145393,-3.032254388222655,0.6888793199984068,0.5621847991053948
102,2011,0,1,defense,269,205,90,94,0,0,0,0,0,0,0,0,67,35,19,27,0,0,0,0,0,0,0,0,4,2,0,3,0,0,0,0,0,0,0,0,0,0,340,242,109,124,0,0,0,0,0,0,0,0,815,0.2085889570552147,0.5656441717791411,0.7809815950920245,0.9239263803680982,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,0.7577249927540822,3.762453597744488,-3.5008484473113253,0.14632258971595868,0.21278050174881624
103,2011,0,0,budget,194,167,82,69,0,0,0,0,0,0,0,0,145,71,26,55,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,340,242,109,124,0,0,0,0,0,0,0,0,815,0.2085889570552147,0.5656441717791411,0.7809815950920245,0.9239263803680982,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,-0.7192483443991642,5.839387973591385,-5.054847128564132,0.718439440536861,0.6086818148134842
104,2011,0,0,budget,64,20,14,12,0,0,0,0,0,0,0,0,276,221,93,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,340,242,109,124,0,0,0,0,0,0,0,0,815,0.2085889570552147,0.5656441717791411,0.7809815950920245,0.9239263803680982,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,-0.5351071007946722,-5.3119295309316295,3.962536151109565,0.09971117886722168,0.10849669854109355
105,2011,0,0,budget,120,76,38,63,0,0,0,0,0,0,0,0,216,164,70,57,0,0,0,0,0,0,0,0,4,2,1,4,0,0,0,0,0,0,0,0,0,0,340,242,109,124,0,0,0,0,0,0,0,0,815,0.2085889570552147,0.5656441717791411,0.7809815950920245,0.9239263803680982,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,0.06439051139357595,-3.986478094872654,4.275974702839472,0.2973696703832345,0.48502940981787923
106,2011,0,0,budget,95,37,20,29,0,0,0,0,0,0,0,0,244,202,89,94,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,340,242,109,124,0,0,0,0,0,0,0,0,815,0.2085889570552147,0.5656441717791411,0.7809815950920245,0.9239263803680982,1,1,1,1,1,1,1,1,79.06976744186046,6,-49,0,48,0.07287098842242404,-5.907240613735993,4.943848516692819,0.16181472103387518,0.2245877602017596
